Source, Target, Type, Weight
88, 23, Directed, 1.0
23, 304, Directed, 1.0
304, 594, Directed, 1.0
594, 671, Directed, 1.0
671, 115, Directed, 1.0
115, 440, Directed, 1.0
440, 269, Directed, 1.0
269, 445, Directed, 1.0
445, 455, Directed, 1.0
455, 454, Directed, 1.0
454, 486, Directed, 1.0
486, 97, Directed, 1.0
97, 657, Directed, 1.0
657, 670, Directed, 1.0
670, 105, Directed, 1.0
105, 139, Directed, 1.0
139, 1269, Directed, 1.0
1269, 15, Directed, 1.0
15, 563, Directed, 1.0
563, 1935, Directed, 1.0
1935, 97, Directed, 1.0
97, 46, Directed, 1.0
46, 77, Directed, 1.0
77, 98, Directed, 1.0
98, 912, Directed, 1.0
912, 97, Directed, 1.0
97, 1936, Directed, 1.0
1936, 1080, Directed, 1.0
1080, 63, Directed, 1.0
63, 127, Directed, 1.0
127, 37, Directed, 1.0
37, 97, Directed, 1.0
97, 799, Directed, 1.0
799, 114, Directed, 1.0
114, 105, Directed, 1.0
105, 750, Directed, 1.0
750, 19, Directed, 1.0
19, 973, Directed, 1.0
973, 37, Directed, 1.0
37, 472, Directed, 1.0
472, 30, Directed, 1.0
30, 37, Directed, 1.0
37, 1858, Directed, 1.0
1858, 30, Directed, 1.0
30, 37, Directed, 1.0
37, 1940, Directed, 1.0
1940, 127, Directed, 1.0
127, 37, Directed, 1.0
37, 613, Directed, 1.0
613, 19, Directed, 1.0
19, 927, Directed, 1.0
927, 37, Directed, 1.0
37, 24, Directed, 1.0
24, 1826, Directed, 1.0
1826, 1826, Directed, 1.0
1826, 1086, Directed, 1.0
1086, 745, Directed, 1.0
745, 1487, Directed, 1.0
1487, 682, Directed, 1.0
682, 1826, Directed, 1.0
1826, 1086, Directed, 1.0
1086, 745, Directed, 1.0
745, 1937, Directed, 1.0
1937, 671, Directed, 1.0
671, 1932, Directed, 1.0
1932, 482, Directed, 1.0
482, 195, Directed, 1.0
195, 683, Directed, 1.0
683, 140, Directed, 1.0
140, 88, Directed, 1.0
88, 220, Directed, 1.0
220, 15, Directed, 1.0
15, 140, Directed, 1.0
140, 82, Directed, 1.0
82, 163, Directed, 1.0
163, 107, Directed, 1.0
107, 1763, Directed, 1.0
1763, 19, Directed, 1.0
19, 127, Directed, 1.0
127, 738, Directed, 1.0
738, 465, Directed, 1.0
465, 121, Directed, 1.0
121, 125, Directed, 1.0
125, 121, Directed, 1.0
121, 655, Directed, 1.0
655, 1187, Directed, 1.0
1187, 19, Directed, 1.0
19, 1938, Directed, 1.0
1938, 114, Directed, 1.0
114, 1941, Directed, 1.0
1941, 24, Directed, 1.0
24, 725, Directed, 1.0
725, 638, Directed, 1.0
638, 581, Directed, 1.0
581, 823, Directed, 1.0
823, 105, Directed, 1.0
105, 494, Directed, 1.0
494, 195, Directed, 1.0
195, 683, Directed, 1.0
683, 180, Directed, 1.0
180, 6, Directed, 1.0
6, 46, Directed, 1.0
46, 140, Directed, 1.0
140, 1924, Directed, 1.0
1924, 1932, Directed, 1.0
1932, 765, Directed, 1.0
765, 751, Directed, 1.0
751, 220, Directed, 1.0
220, 15, Directed, 1.0
15, 353, Directed, 1.0
353, 25, Directed, 1.0
25, 217, Directed, 1.0
217, 494, Directed, 1.0
494, 142, Directed, 1.0
142, 183, Directed, 1.0
183, 27, Directed, 1.0
27, 188, Directed, 1.0
188, 109, Directed, 1.0
109, 419, Directed, 1.0
419, 121, Directed, 1.0
121, 107, Directed, 1.0
107, 1757, Directed, 1.0
1757, 114, Directed, 1.0
114, 190, Directed, 1.0
190, 138, Directed, 1.0
138, 19, Directed, 1.0
19, 128, Directed, 1.0
128, 37, Directed, 1.0
37, 299, Directed, 1.0
299, 1758, Directed, 1.0
1758, 97, Directed, 1.0
97, 160, Directed, 1.0
160, 63, Directed, 1.0
63, 46, Directed, 1.0
46, 114, Directed, 1.0
114, 47, Directed, 1.0
47, 93, Directed, 1.0
93, 220, Directed, 1.0
220, 128, Directed, 1.0
128, 37, Directed, 1.0
37, 97, Directed, 1.0
97, 1757, Directed, 1.0
1757, 114, Directed, 1.0
114, 190, Directed, 1.0
190, 138, Directed, 1.0
138, 88, Directed, 1.0
88, 1931, Directed, 1.0
1931, 1145, Directed, 1.0
1145, 1494, Directed, 1.0
1494, 114, Directed, 1.0
114, 36, Directed, 1.0
36, 51, Directed, 1.0
51, 1930, Directed, 1.0
1930, 515, Directed, 1.0
515, 20, Directed, 1.0
20, 1758, Directed, 1.0
1758, 121, Directed, 1.0
121, 97, Directed, 1.0
97, 959, Directed, 1.0
959, 115, Directed, 1.0
115, 1933, Directed, 1.0
1933, 1934, Directed, 1.0
1934, 361, Directed, 1.0
361, 521, Directed, 1.0
521, 95, Directed, 1.0
95, 1927, Directed, 1.0
1927, 491, Directed, 1.0
491, 282, Directed, 1.0
282, 132, Directed, 1.0
132, 138, Directed, 1.0
138, 97, Directed, 1.0
97, 1228, Directed, 1.0
1228, 149, Directed, 1.0
149, 160, Directed, 1.0
160, 1929, Directed, 1.0
1929, 19, Directed, 1.0
19, 197, Directed, 1.0
197, 408, Directed, 1.0
408, 160, Directed, 1.0
160, 142, Directed, 1.0
142, 197, Directed, 1.0
197, 1925, Directed, 1.0
1925, 114, Directed, 1.0
114, 5, Directed, 1.0
5, 145, Directed, 1.0
145, 42, Directed, 1.0
42, 24, Directed, 1.0
24, 614, Directed, 1.0
614, 128, Directed, 1.0
128, 125, Directed, 1.0
125, 88, Directed, 1.0
88, 1929, Directed, 1.0
1929, 121, Directed, 1.0
121, 145, Directed, 1.0
145, 140, Directed, 1.0
140, 129, Directed, 1.0
129, 20, Directed, 1.0
20, 37, Directed, 1.0
37, 628, Directed, 1.0
628, 1928, Directed, 1.0
1928, 638, Directed, 1.0
638, 615, Directed, 1.0
615, 563, Directed, 1.0
563, 37, Directed, 1.0
37, 88, Directed, 1.0
88, 122, Directed, 1.0
122, 261, Directed, 1.0
261, 88, Directed, 1.0
88, 1924, Directed, 1.0
1924, 1932, Directed, 1.0
1932, 765, Directed, 1.0
765, 751, Directed, 1.0
751, 176, Directed, 1.0
176, 23, Directed, 1.0
23, 304, Directed, 1.0
304, 594, Directed, 1.0
594, 671, Directed, 1.0
671, 115, Directed, 1.0
115, 440, Directed, 1.0
440, 269, Directed, 1.0
269, 445, Directed, 1.0
445, 455, Directed, 1.0
455, 454, Directed, 1.0
454, 486, Directed, 1.0
486, 97, Directed, 1.0
97, 657, Directed, 1.0
657, 670, Directed, 1.0
670, 105, Directed, 1.0
105, 309, Directed, 1.0
309, 195, Directed, 1.0
195, 683, Directed, 1.0
683, 140, Directed, 1.0
140, 88, Directed, 1.0
88, 750, Directed, 1.0
750, 19, Directed, 1.0
19, 463, Directed, 1.0
463, 125, Directed, 1.0
125, 121, Directed, 1.0
121, 649, Directed, 1.0
649, 282, Directed, 1.0
282, 132, Directed, 1.0
132, 1757, Directed, 1.0
1757, 24, Directed, 1.0
24, 628, Directed, 1.0
628, 165, Directed, 1.0
165, 510, Directed, 1.0
510, 37, Directed, 1.0
37, 1926, Directed, 1.0
1926, 105, Directed, 1.0
105, 494, Directed, 1.0
494, 653, Directed, 1.0
653, 593, Directed, 1.0
593, 19, Directed, 1.0
19, 75, Directed, 1.0
75, 110, Directed, 1.0
110, 114, Directed, 1.0
114, 562, Directed, 1.0
562, 559, Directed, 1.0
559, 307, Directed, 1.0
307, 467, Directed, 1.0
467, 6, Directed, 1.0
6, 562, Directed, 1.0
562, 1916, Directed, 1.0
1916, 23, Directed, 1.0
23, 158, Directed, 1.0
158, 111, Directed, 1.0
111, 27, Directed, 1.0
27, 553, Directed, 1.0
553, 361, Directed, 1.0
361, 109, Directed, 1.0
109, 419, Directed, 1.0
419, 19, Directed, 1.0
19, 72, Directed, 1.0
72, 97, Directed, 1.0
97, 782, Directed, 1.0
782, 793, Directed, 1.0
793, 97, Directed, 1.0
97, 149, Directed, 1.0
149, 446, Directed, 1.0
446, 97, Directed, 1.0
97, 835, Directed, 1.0
835, 495, Directed, 1.0
495, 467, Directed, 1.0
467, 6, Directed, 1.0
6, 562, Directed, 1.0
562, 1916, Directed, 1.0
1916, 598, Directed, 1.0
598, 74, Directed, 1.0
74, 220, Directed, 1.0
220, 23, Directed, 1.0
23, 209, Directed, 1.0
209, 46, Directed, 1.0
46, 307, Directed, 1.0
307, 653, Directed, 1.0
653, 593, Directed, 1.0
593, 19, Directed, 1.0
19, 75, Directed, 1.0
75, 110, Directed, 1.0
110, 114, Directed, 1.0
114, 562, Directed, 1.0
562, 931, Directed, 1.0
931, 111, Directed, 1.0
111, 1346, Directed, 1.0
1346, 51, Directed, 1.0
51, 139, Directed, 1.0
139, 158, Directed, 1.0
158, 553, Directed, 1.0
553, 361, Directed, 1.0
361, 419, Directed, 1.0
419, 19, Directed, 1.0
19, 72, Directed, 1.0
72, 97, Directed, 1.0
97, 782, Directed, 1.0
782, 793, Directed, 1.0
793, 19, Directed, 1.0
19, 1351, Directed, 1.0
1351, 767, Directed, 1.0
767, 97, Directed, 1.0
97, 613, Directed, 1.0
613, 1914, Directed, 1.0
1914, 5288, Directed, 1.0
5288, 495, Directed, 1.0
495, 88, Directed, 1.0
88, 785, Directed, 1.0
785, 23, Directed, 1.0
23, 553, Directed, 1.0
553, 1911, Directed, 1.0
1911, 25, Directed, 1.0
25, 1917, Directed, 1.0
1917, 115, Directed, 1.0
115, 584, Directed, 1.0
584, 1918, Directed, 1.0
1918, 240, Directed, 1.0
240, 82, Directed, 1.0
82, 1082, Directed, 1.0
1082, 1923, Directed, 1.0
1923, 97, Directed, 1.0
97, 1920, Directed, 1.0
1920, 1915, Directed, 1.0
1915, 1912, Directed, 1.0
1912, 114, Directed, 1.0
114, 97, Directed, 1.0
97, 494, Directed, 1.0
494, 20, Directed, 1.0
20, 420, Directed, 1.0
420, 97, Directed, 1.0
97, 782, Directed, 1.0
782, 793, Directed, 1.0
793, 114, Directed, 1.0
114, 82, Directed, 1.0
82, 107, Directed, 1.0
107, 1921, Directed, 1.0
1921, 541, Directed, 1.0
541, 225, Directed, 1.0
225, 1025, Directed, 1.0
1025, 165, Directed, 1.0
165, 1919, Directed, 1.0
1919, 121, Directed, 1.0
121, 209, Directed, 1.0
209, 782, Directed, 1.0
782, 793, Directed, 1.0
793, 129, Directed, 1.0
129, 495, Directed, 1.0
495, 88, Directed, 1.0
88, 5, Directed, 1.0
5, 533, Directed, 1.0
533, 106, Directed, 1.0
106, 1502, Directed, 1.0
1502, 19, Directed, 1.0
19, 553, Directed, 1.0
553, 37, Directed, 1.0
37, 15, Directed, 1.0
15, 1858, Directed, 1.0
1858, 491, Directed, 1.0
491, 29, Directed, 1.0
29, 72, Directed, 1.0
72, 638, Directed, 1.0
638, 1922, Directed, 1.0
1922, 25, Directed, 1.0
25, 308, Directed, 1.0
308, 309, Directed, 1.0
309, 214, Directed, 1.0
214, 1730, Directed, 1.0
1730, 766, Directed, 1.0
766, 475, Directed, 1.0
475, 87, Directed, 1.0
87, 359, Directed, 1.0
359, 1913, Directed, 1.0
1913, 549, Directed, 1.0
549, 114, Directed, 1.0
114, 60, Directed, 1.0
60, 268, Directed, 1.0
268, 105, Directed, 1.0
105, 494, Directed, 1.0
494, 56, Directed, 1.0
56, 292, Directed, 1.0
292, 1784, Directed, 1.0
1784, 307, Directed, 1.0
307, 1789, Directed, 1.0
1789, 356, Directed, 1.0
356, 873, Directed, 1.0
873, 5288, Directed, 1.0
5288, 506, Directed, 1.0
506, 27, Directed, 1.0
27, 1788, Directed, 1.0
1788, 1794, Directed, 1.0
1794, 1791, Directed, 1.0
1791, 19, Directed, 1.0
19, 1042, Directed, 1.0
1042, 29, Directed, 1.0
29, 286, Directed, 1.0
286, 1790, Directed, 1.0
1790, 109, Directed, 1.0
109, 115, Directed, 1.0
115, 1552, Directed, 1.0
1552, 758, Directed, 1.0
758, 349, Directed, 1.0
349, 1788, Directed, 1.0
1788, 88, Directed, 1.0
88, 1795, Directed, 1.0
1795, 1068, Directed, 1.0
1068, 575, Directed, 1.0
575, 1907, Directed, 1.0
1907, 217, Directed, 1.0
217, 575, Directed, 1.0
575, 1908, Directed, 1.0
1908, 1784, Directed, 1.0
1784, 176, Directed, 1.0
176, 23, Directed, 1.0
23, 97, Directed, 1.0
97, 93, Directed, 1.0
93, 285, Directed, 1.0
285, 208, Directed, 1.0
208, 277, Directed, 1.0
277, 1784, Directed, 1.0
1784, 785, Directed, 1.0
785, 1792, Directed, 1.0
1792, 97, Directed, 1.0
97, 293, Directed, 1.0
293, 285, Directed, 1.0
285, 88, Directed, 1.0
88, 15, Directed, 1.0
15, 1909, Directed, 1.0
1909, 29, Directed, 1.0
29, 42, Directed, 1.0
42, 691, Directed, 1.0
691, 1042, Directed, 1.0
1042, 29, Directed, 1.0
29, 109, Directed, 1.0
109, 115, Directed, 1.0
115, 1552, Directed, 1.0
1552, 349, Directed, 1.0
349, 1042, Directed, 1.0
1042, 29, Directed, 1.0
29, 34, Directed, 1.0
34, 109, Directed, 1.0
109, 115, Directed, 1.0
115, 1552, Directed, 1.0
1552, 349, Directed, 1.0
349, 114, Directed, 1.0
114, 14, Directed, 1.0
14, 1910, Directed, 1.0
1910, 799, Directed, 1.0
799, 1042, Directed, 1.0
1042, 29, Directed, 1.0
29, 109, Directed, 1.0
109, 115, Directed, 1.0
115, 1552, Directed, 1.0
1552, 105, Directed, 1.0
105, 61, Directed, 1.0
61, 171, Directed, 1.0
171, 180, Directed, 1.0
180, 6, Directed, 1.0
6, 46, Directed, 1.0
46, 140, Directed, 1.0
140, 419, Directed, 1.0
419, 97, Directed, 1.0
97, 2, Directed, 1.0
2, 88, Directed, 1.0
88, 86, Directed, 1.0
86, 27, Directed, 1.0
27, 75, Directed, 1.0
75, 97, Directed, 1.0
97, 84, Directed, 1.0
84, 75, Directed, 1.0
75, 180, Directed, 1.0
180, 102, Directed, 1.0
102, 632, Directed, 1.0
632, 1905, Directed, 1.0
1905, 222, Directed, 1.0
222, 337, Directed, 1.0
337, 1180, Directed, 1.0
1180, 114, Directed, 1.0
114, 352, Directed, 1.0
352, 19, Directed, 1.0
19, 1173, Directed, 1.0
1173, 452, Directed, 1.0
452, 114, Directed, 1.0
114, 650, Directed, 1.0
650, 670, Directed, 1.0
670, 121, Directed, 1.0
121, 82, Directed, 1.0
82, 506, Directed, 1.0
506, 97, Directed, 1.0
97, 33, Directed, 1.0
33, 471, Directed, 1.0
471, 75, Directed, 1.0
75, 19, Directed, 1.0
19, 171, Directed, 1.0
171, 125, Directed, 1.0
125, 88, Directed, 1.0
88, 228, Directed, 1.0
228, 25, Directed, 1.0
25, 873, Directed, 1.0
873, 341, Directed, 1.0
341, 1768, Directed, 1.0
1768, 1441, Directed, 1.0
1441, 1903, Directed, 1.0
1903, 114, Directed, 1.0
114, 1906, Directed, 1.0
1906, 6, Directed, 1.0
6, 667, Directed, 1.0
667, 130, Directed, 1.0
130, 1889, Directed, 1.0
1889, 19, Directed, 1.0
19, 171, Directed, 1.0
171, 140, Directed, 1.0
140, 37, Directed, 1.0
37, 25, Directed, 1.0
25, 383, Directed, 1.0
383, 1894, Directed, 1.0
1894, 1893, Directed, 1.0
1893, 114, Directed, 1.0
114, 1902, Directed, 1.0
1902, 37, Directed, 1.0
37, 25, Directed, 1.0
25, 42, Directed, 1.0
42, 1896, Directed, 1.0
1896, 419, Directed, 1.0
419, 736, Directed, 1.0
736, 114, Directed, 1.0
114, 1008, Directed, 1.0
1008, 28, Directed, 1.0
28, 107, Directed, 1.0
107, 27, Directed, 1.0
27, 75, Directed, 1.0
75, 19, Directed, 1.0
19, 171, Directed, 1.0
171, 140, Directed, 1.0
140, 37, Directed, 1.0
37, 25, Directed, 1.0
25, 1899, Directed, 1.0
1899, 115, Directed, 1.0
115, 754, Directed, 1.0
754, 188, Directed, 1.0
188, 109, Directed, 1.0
109, 115, Directed, 1.0
115, 288, Directed, 1.0
288, 139, Directed, 1.0
139, 901, Directed, 1.0
901, 335, Directed, 1.0
335, 114, Directed, 1.0
114, 1897, Directed, 1.0
1897, 171, Directed, 1.0
171, 140, Directed, 1.0
140, 1045, Directed, 1.0
1045, 97, Directed, 1.0
97, 383, Directed, 1.0
383, 1696, Directed, 1.0
1696, 1893, Directed, 1.0
1893, 114, Directed, 1.0
114, 1902, Directed, 1.0
1902, 180, Directed, 1.0
180, 37, Directed, 1.0
37, 115, Directed, 1.0
115, 1432, Directed, 1.0
1432, 705, Directed, 1.0
705, 1430, Directed, 1.0
1430, 180, Directed, 1.0
180, 484, Directed, 1.0
484, 1180, Directed, 1.0
1180, 37, Directed, 1.0
37, 121, Directed, 1.0
121, 1135, Directed, 1.0
1135, 19, Directed, 1.0
19, 140, Directed, 1.0
140, 93, Directed, 1.0
93, 72, Directed, 1.0
72, 114, Directed, 1.0
114, 1748, Directed, 1.0
1748, 239, Directed, 1.0
239, 1888, Directed, 1.0
1888, 1158, Directed, 1.0
1158, 1441, Directed, 1.0
1441, 299, Directed, 1.0
299, 352, Directed, 1.0
352, 24, Directed, 1.0
24, 883, Directed, 1.0
883, 19, Directed, 1.0
19, 1763, Directed, 1.0
1763, 171, Directed, 1.0
171, 140, Directed, 1.0
140, 165, Directed, 1.0
165, 1422, Directed, 1.0
1422, 1180, Directed, 1.0
1180, 114, Directed, 1.0
114, 1901, Directed, 1.0
1901, 541, Directed, 1.0
541, 336, Directed, 1.0
336, 650, Directed, 1.0
650, 670, Directed, 1.0
670, 114, Directed, 1.0
114, 5, Directed, 1.0
5, 650, Directed, 1.0
650, 954, Directed, 1.0
954, 1045, Directed, 1.0
1045, 82, Directed, 1.0
82, 282, Directed, 1.0
282, 97, Directed, 1.0
97, 33, Directed, 1.0
33, 43, Directed, 1.0
43, 475, Directed, 1.0
475, 195, Directed, 1.0
195, 1905, Directed, 1.0
1905, 1895, Directed, 1.0
1895, 180, Directed, 1.0
180, 1892, Directed, 1.0
1892, 1890, Directed, 1.0
1890, 176, Directed, 1.0
176, 97, Directed, 1.0
97, 1898, Directed, 1.0
1898, 1904, Directed, 1.0
1904, 1892, Directed, 1.0
1892, 1890, Directed, 1.0
1890, 906, Directed, 1.0
906, 136, Directed, 1.0
136, 15, Directed, 1.0
15, 171, Directed, 1.0
171, 140, Directed, 1.0
140, 92, Directed, 1.0
92, 97, Directed, 1.0
97, 1891, Directed, 1.0
1891, 1484, Directed, 1.0
1484, 51, Directed, 1.0
51, 20, Directed, 1.0
20, 24, Directed, 1.0
24, 1879, Directed, 1.0
1879, 1887, Directed, 1.0
1887, 1159, Directed, 1.0
1159, 139, Directed, 1.0
139, 1173, Directed, 1.0
1173, 114, Directed, 1.0
114, 344, Directed, 1.0
344, 1815, Directed, 1.0
1815, 19, Directed, 1.0
19, 463, Directed, 1.0
463, 279, Directed, 1.0
279, 165, Directed, 1.0
165, 831, Directed, 1.0
831, 121, Directed, 1.0
121, 346, Directed, 1.0
346, 27, Directed, 1.0
27, 97, Directed, 1.0
97, 1161, Directed, 1.0
1161, 1195, Directed, 1.0
1195, 78, Directed, 1.0
78, 88, Directed, 1.0
88, 20, Directed, 1.0
20, 115, Directed, 1.0
115, 75, Directed, 1.0
75, 125, Directed, 1.0
125, 88, Directed, 1.0
88, 87, Directed, 1.0
87, 654, Directed, 1.0
654, 237, Directed, 1.0
237, 1902, Directed, 1.0
1902, 114, Directed, 1.0
114, 1042, Directed, 1.0
1042, 37, Directed, 1.0
37, 24, Directed, 1.0
24, 87, Directed, 1.0
87, 1900, Directed, 1.0
1900, 115, Directed, 1.0
115, 1020, Directed, 1.0
1020, 222, Directed, 1.0
222, 1891, Directed, 1.0
1891, 140, Directed, 1.0
140, 268, Directed, 1.0
268, 1298, Directed, 1.0
1298, 494, Directed, 1.0
494, 994, Directed, 1.0
994, 1878, Directed, 1.0
1878, 1866, Directed, 1.0
1866, 1868, Directed, 1.0
1868, 109, Directed, 1.0
109, 115, Directed, 1.0
115, 885, Directed, 1.0
885, 1279, Directed, 1.0
1279, 114, Directed, 1.0
114, 525, Directed, 1.0
525, 45, Directed, 1.0
45, 549, Directed, 1.0
549, 1279, Directed, 1.0
1279, 299, Directed, 1.0
299, 625, Directed, 1.0
625, 114, Directed, 1.0
114, 796, Directed, 1.0
796, 37, Directed, 1.0
37, 1568, Directed, 1.0
1568, 225, Directed, 1.0
225, 1886, Directed, 1.0
1886, 1860, Directed, 1.0
1860, 121, Directed, 1.0
121, 581, Directed, 1.0
581, 97, Directed, 1.0
97, 432, Directed, 1.0
432, 1861, Directed, 1.0
1861, 389, Directed, 1.0
389, 1880, Directed, 1.0
1880, 42, Directed, 1.0
42, 1298, Directed, 1.0
1298, 97, Directed, 1.0
97, 494, Directed, 1.0
494, 307, Directed, 1.0
307, 506, Directed, 1.0
506, 1874, Directed, 1.0
1874, 115, Directed, 1.0
115, 1584, Directed, 1.0
1584, 1885, Directed, 1.0
1885, 1513, Directed, 1.0
1513, 1497, Directed, 1.0
1497, 139, Directed, 1.0
139, 1099, Directed, 1.0
1099, 1179, Directed, 1.0
1179, 1877, Directed, 1.0
1877, 940, Directed, 1.0
940, 1875, Directed, 1.0
1875, 1886, Directed, 1.0
1886, 88, Directed, 1.0
88, 581, Directed, 1.0
581, 78, Directed, 1.0
78, 1043, Directed, 1.0
1043, 47, Directed, 1.0
47, 1883, Directed, 1.0
1883, 1873, Directed, 1.0
1873, 361, Directed, 1.0
361, 37, Directed, 1.0
37, 109, Directed, 1.0
109, 419, Directed, 1.0
419, 419, Directed, 1.0
419, 25, Directed, 1.0
25, 389, Directed, 1.0
389, 1867, Directed, 1.0
1867, 1862, Directed, 1.0
1862, 114, Directed, 1.0
114, 419, Directed, 1.0
419, 25, Directed, 1.0
25, 389, Directed, 1.0
389, 1880, Directed, 1.0
1880, 1861, Directed, 1.0
1861, 304, Directed, 1.0
304, 1873, Directed, 1.0
1873, 633, Directed, 1.0
633, 1043, Directed, 1.0
1043, 47, Directed, 1.0
47, 675, Directed, 1.0
675, 37, Directed, 1.0
37, 419, Directed, 1.0
419, 88, Directed, 1.0
88, 19, Directed, 1.0
19, 1863, Directed, 1.0
1863, 420, Directed, 1.0
420, 19, Directed, 1.0
19, 600, Directed, 1.0
600, 1876, Directed, 1.0
1876, 93, Directed, 1.0
93, 211, Directed, 1.0
211, 97, Directed, 1.0
97, 1503, Directed, 1.0
1503, 88, Directed, 1.0
88, 1868, Directed, 1.0
1868, 307, Directed, 1.0
307, 709, Directed, 1.0
709, 834, Directed, 1.0
834, 114, Directed, 1.0
114, 75, Directed, 1.0
75, 1882, Directed, 1.0
1882, 282, Directed, 1.0
282, 5, Directed, 1.0
5, 132, Directed, 1.0
132, 1866, Directed, 1.0
1866, 1872, Directed, 1.0
1872, 139, Directed, 1.0
139, 675, Directed, 1.0
675, 796, Directed, 1.0
796, 37, Directed, 1.0
37, 19, Directed, 1.0
19, 511, Directed, 1.0
511, 461, Directed, 1.0
461, 1881, Directed, 1.0
1881, 1886, Directed, 1.0
1886, 1860, Directed, 1.0
1860, 114, Directed, 1.0
114, 785, Directed, 1.0
785, 19, Directed, 1.0
19, 796, Directed, 1.0
796, 37, Directed, 1.0
37, 222, Directed, 1.0
222, 1884, Directed, 1.0
1884, 1881, Directed, 1.0
1881, 139, Directed, 1.0
139, 37, Directed, 1.0
37, 87, Directed, 1.0
87, 1386, Directed, 1.0
1386, 97, Directed, 1.0
97, 511, Directed, 1.0
511, 88, Directed, 1.0
88, 1864, Directed, 1.0
1864, 1869, Directed, 1.0
1869, 37, Directed, 1.0
37, 1865, Directed, 1.0
1865, 1870, Directed, 1.0
1870, 78, Directed, 1.0
78, 571, Directed, 1.0
571, 1864, Directed, 1.0
1864, 121, Directed, 1.0
121, 37, Directed, 1.0
37, 1871, Directed, 1.0
1871, 78, Directed, 1.0
78, 1879, Directed, 1.0
1879, 537, Directed, 1.0
537, 1480, Directed, 1.0
1480, 1772, Directed, 1.0
1772, 799, Directed, 1.0
799, 494, Directed, 1.0
494, 440, Directed, 1.0
440, 269, Directed, 1.0
269, 445, Directed, 1.0
445, 455, Directed, 1.0
455, 454, Directed, 1.0
454, 486, Directed, 1.0
486, 750, Directed, 1.0
750, 19, Directed, 1.0
19, 277, Directed, 1.0
277, 209, Directed, 1.0
209, 24, Directed, 1.0
24, 628, Directed, 1.0
628, 313, Directed, 1.0
313, 114, Directed, 1.0
114, 1853, Directed, 1.0
1853, 491, Directed, 1.0
491, 609, Directed, 1.0
609, 115, Directed, 1.0
115, 1001, Directed, 1.0
1001, 1466, Directed, 1.0
1466, 121, Directed, 1.0
121, 23, Directed, 1.0
23, 225, Directed, 1.0
225, 295, Directed, 1.0
295, 1859, Directed, 1.0
1859, 521, Directed, 1.0
521, 209, Directed, 1.0
209, 20, Directed, 1.0
20, 313, Directed, 1.0
313, 19, Directed, 1.0
19, 963, Directed, 1.0
963, 1466, Directed, 1.0
1466, 268, Directed, 1.0
268, 628, Directed, 1.0
628, 1853, Directed, 1.0
1853, 491, Directed, 1.0
491, 531, Directed, 1.0
531, 1481, Directed, 1.0
1481, 1849, Directed, 1.0
1849, 1466, Directed, 1.0
1466, 37, Directed, 1.0
37, 1859, Directed, 1.0
1859, 521, Directed, 1.0
521, 655, Directed, 1.0
655, 1852, Directed, 1.0
1852, 1080, Directed, 1.0
1080, 1856, Directed, 1.0
1856, 723, Directed, 1.0
723, 19, Directed, 1.0
19, 1466, Directed, 1.0
1466, 93, Directed, 1.0
93, 474, Directed, 1.0
474, 37, Directed, 1.0
37, 1857, Directed, 1.0
1857, 20, Directed, 1.0
20, 129, Directed, 1.0
129, 723, Directed, 1.0
723, 1466, Directed, 1.0
1466, 1859, Directed, 1.0
1859, 19, Directed, 1.0
19, 65, Directed, 1.0
65, 37, Directed, 1.0
37, 88, Directed, 1.0
88, 92, Directed, 1.0
92, 1858, Directed, 1.0
1858, 1180, Directed, 1.0
1180, 97, Directed, 1.0
97, 27, Directed, 1.0
27, 1850, Directed, 1.0
1850, 107, Directed, 1.0
107, 28, Directed, 1.0
28, 1466, Directed, 1.0
1466, 5, Directed, 1.0
5, 807, Directed, 1.0
807, 92, Directed, 1.0
92, 723, Directed, 1.0
723, 440, Directed, 1.0
440, 269, Directed, 1.0
269, 220, Directed, 1.0
220, 23, Directed, 1.0
23, 265, Directed, 1.0
265, 282, Directed, 1.0
282, 1855, Directed, 1.0
1855, 115, Directed, 1.0
115, 1466, Directed, 1.0
1466, 114, Directed, 1.0
114, 1848, Directed, 1.0
1848, 37, Directed, 1.0
37, 97, Directed, 1.0
97, 84, Directed, 1.0
84, 1854, Directed, 1.0
1854, 97, Directed, 1.0
97, 42, Directed, 1.0
42, 799, Directed, 1.0
799, 139, Directed, 1.0
139, 1481, Directed, 1.0
1481, 544, Directed, 1.0
544, 114, Directed, 1.0
114, 1846, Directed, 1.0
1846, 19, Directed, 1.0
19, 963, Directed, 1.0
963, 121, Directed, 1.0
121, 20, Directed, 1.0
20, 37, Directed, 1.0
37, 594, Directed, 1.0
594, 440, Directed, 1.0
440, 269, Directed, 1.0
269, 5, Directed, 1.0
5, 750, Directed, 1.0
750, 19, Directed, 1.0
19, 1773, Directed, 1.0
1773, 121, Directed, 1.0
121, 20, Directed, 1.0
20, 313, Directed, 1.0
313, 19, Directed, 1.0
19, 963, Directed, 1.0
963, 1466, Directed, 1.0
1466, 24, Directed, 1.0
24, 129, Directed, 1.0
129, 1287, Directed, 1.0
1287, 19, Directed, 1.0
19, 1845, Directed, 1.0
1845, 37, Directed, 1.0
37, 870, Directed, 1.0
870, 1847, Directed, 1.0
1847, 1851, Directed, 1.0
1851, 121, Directed, 1.0
121, 20, Directed, 1.0
20, 313, Directed, 1.0
313, 19, Directed, 1.0
19, 1466, Directed, 1.0
